189578 getPopulationofCountry French Guiana Zone:4 (turnaround time: 188 ms, execution time: 94 ms, waiting time: 94, processed by server 4)
14 getNumberofCountriesMinMax 20 98567 138315 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
48 getNumberofCountriesMinMax 31 16953 33094 Zone:2 (turnaround time: 187 ms, execution time: 96 ms, waiting time: 91, processed by server 2)
114 getNumberofCountriesMinMax 11 18615 57537 Zone:2 (turnaround time: 187 ms, execution time: 95 ms, waiting time: 92, processed by server 2)
135 getNumberofCountriesMinMax 6 28331 123609 Zone:4 (turnaround time: 191 ms, execution time: 98 ms, waiting time: 93, processed by server 4)
3 getNumberofCountriesMinMax 42 61907 68884 Zone:1 (turnaround time: 190 ms, execution time: 96 ms, waiting time: 94, processed by server 1)
3 getNumberofCountriesMinMax 42 61907 68884 Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
3 getNumberofCountriesMinMax 42 61907 68884 Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
3 getNumberofCountriesMinMax 42 61907 68884 Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
147 getNumberofCountriesMinMax 10 11556 88036 Zone:3 (turnaround time: 189 ms, execution time: 94 ms, waiting time: 95, processed by server 3)
104 getNumberofCountriesMinMax 2 80316 117182 Zone:1 (turnaround time: 187 ms, execution time: 96 ms, waiting time: 91, processed by server 1)
22 getNumberofCountriesMinMax 10 74627 90009 Zone:5 (turnaround time: 187 ms, execution time: 96 ms, waiting time: 91, processed by server 5)
187 getNumberofCountriesMinMax 1 13053 21093 Zone:5 (turnaround time: 189 ms, execution time: 97 ms, waiting time: 92, processed by server 5)
187 getNumberofCountriesMinMax 1 13053 21093 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
62 getNumberofCountriesMinMax 28 30223 129041 Zone:5 (turnaround time: 189 ms, execution time: 96 ms, waiting time: 93, processed by server 5)
14 getNumberofCountriesMinMax 12 97707 116154 Zone:2 (turnaround time: 190 ms, execution time: 97 ms, waiting time: 93, processed by server 2)
14 getNumberofCountriesMinMax 12 97707 116154 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
14 getNumberofCountriesMinMax 12 97707 116154 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
42 getNumberofCountriesMinMax 28 37242 92277 Zone:1 (turnaround time: 191 ms, execution time: 98 ms, waiting time: 93, processed by server 1)
47 getNumberofCountriesMinMax 26 34980 79866 Zone:3 (turnaround time: 191 ms, execution time: 98 ms, waiting time: 93, processed by server 3)
47 getNumberofCountriesMinMax 26 34980 79866 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
16 getNumberofCountriesMinMax 48 37855 55766 Zone:1 (turnaround time: 189 ms, execution time: 97 ms, waiting time: 92, processed by server 1)
28 getNumberofCountriesMinMax 23 52690 77231 Zone:4 (turnaround time: 190 ms, execution time: 96 ms, waiting time: 94, processed by server 4)
62 getNumberofCountriesMinMax 5 99941 156598 Zone:5 (turnaround time: 187 ms, execution time: 94 ms, waiting time: 93, processed by server 5)
22 getNumberofCountriesMinMax 50 54215 124046 Zone:2 (turnaround time: 193 ms, execution time: 99 ms, waiting time: 94, processed by server 2)
22 getNumberofCountriesMinMax 50 54215 124046 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
22 getNumberofCountriesMinMax 50 54215 124046 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
22 getNumberofCountriesMinMax 50 54215 124046 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
33 getNumberofCountriesMinMax 41 38875 106206 Zone:3 (turnaround time: 192 ms, execution time: 98 ms, waiting time: 94, processed by server 3)
42 getNumberofCountriesMinMax 11 98016 190265 Zone:1 (turnaround time: 187 ms, execution time: 94 ms, waiting time: 93, processed by server 1)
21 getNumberofCountriesMinMax 28 77692 135977 Zone:4 (turnaround time: 192 ms, execution time: 97 ms, waiting time: 95, processed by server 4)
82 getNumberofCountriesMinMax 28 18020 114652 Zone:1 (turnaround time: 186 ms, execution time: 94 ms, waiting time: 92, processed by server 1)
82 getNumberofCountriesMinMax 28 18020 114652 Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
33 getNumberofCountriesMinMax 9 104875 159991 Zone:2 (turnaround time: 188 ms, execution time: 95 ms, waiting time: 93, processed by server 2)
31 getNumberofCountriesMinMax 48 33732 91827 Zone:3 (turnaround time: 184 ms, execution time: 94 ms, waiting time: 90, processed by server 3)
31 getNumberofCountriesMinMax 48 33732 91827 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
31 getNumberofCountriesMinMax 48 33732 91827 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
56 getNumberofCountriesMinMax 50 17109 99640 Zone:4 (turnaround time: 190 ms, execution time: 98 ms, waiting time: 92, processed by server 4)
47 getNumberofCountriesMinMax 12 52314 83904 Zone:5 (turnaround time: 190 ms, execution time: 96 ms, waiting time: 94, processed by server 5)
47 getNumberofCountriesMinMax 12 52314 83904 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
67 getNumberofCountriesMinMax 22 28563 76552 Zone:3 (turnaround time: 189 ms, execution time: 96 ms, waiting time: 93, processed by server 3)
7 getNumberofCountriesMinMax 50 80332 118423 Zone:5 (turnaround time: 190 ms, execution time: 97 ms, waiting time: 93, processed by server 5)
18 getNumberofCountriesMinMax 45 45287 70415 Zone:2 (turnaround time: 189 ms, execution time: 96 ms, waiting time: 93, processed by server 2)
46 getNumberofCountriesMinMax 26 35367 76980 Zone:2 (turnaround time: 188 ms, execution time: 96 ms, waiting time: 92, processed by server 2)
46 getNumberofCountriesMinMax 26 35367 76980 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
46 getNumberofCountriesMinMax 26 35367 76980 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
46 getNumberofCountriesMinMax 26 35367 76980 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
6 getNumberofCountriesMinMax 45 85883 120862 Zone:1 (turnaround time: 189 ms, execution time: 96 ms, waiting time: 93, processed by server 1)
5 getNumberofCountriesMinMax 18 79174 85409 Zone:3 (turnaround time: 189 ms, execution time: 96 ms, waiting time: 93, processed by server 3)
97 getNumberofCountriesMinMax 13 28039 105047 Zone:2 (turnaround time: 192 ms, execution time: 97 ms, waiting time: 95, processed by server 2)
48 getNumberofCountriesMinMax 32 17130 33394 Zone:3 (turnaround time: 194 ms, execution time: 102 ms, waiting time: 92, processed by server 3)
48 getNumberofCountriesMinMax 32 17130 33394 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
27 getNumberofCountriesMinMax 50 30122 61156 Zone:2 (turnaround time: 190 ms, execution time: 96 ms, waiting time: 94, processed by server 2)
44 getNumberofCountriesMinMax 10 103393 200011 Zone:2 (turnaround time: 190 ms, execution time: 95 ms, waiting time: 95, processed by server 2)
44 getNumberofCountriesMinMax 10 103393 200011 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
44 getNumberofCountriesMinMax 10 103393 200011 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
90 getNumberofCountriesMinMax 25 14765 64957 Zone:4 (turnaround time: 188 ms, execution time: 96 ms, waiting time: 92, processed by server 4)
102 getNumberofCountriesMinMax 14 20801 88887 Zone:4 (turnaround time: 192 ms, execution time: 98 ms, waiting time: 94, processed by server 4)
102 getNumberofCountriesMinMax 14 20801 88887 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
32 getNumberofCountriesMinMax 32 54277 134725 Zone:5 (turnaround time: 186 ms, execution time: 95 ms, waiting time: 91, processed by server 5)
44 getNumberofCountriesMinMax 33 37227 131664 Zone:5 (turnaround time: 189 ms, execution time: 97 ms, waiting time: 92, processed by server 5)
114 getNumberofCountriesMinMax 18 13040 74284 Zone:2 (turnaround time: 186 ms, execution time: 96 ms, waiting time: 90, processed by server 2)
17 getNumberofCountriesMinMax 34 81962 153884 Zone:3 (turnaround time: 186 ms, execution time: 95 ms, waiting time: 91, processed by server 3)
17 getNumberofCountriesMinMax 34 81962 153884 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
17 getNumberofCountriesMinMax 34 81962 153884 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
17 getNumberofCountriesMinMax 34 81962 153884 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
11 getNumberofCountriesMinMax 37 91124 147979 Zone:5 (turnaround time: 189 ms, execution time: 96 ms, waiting time: 93, processed by server 5)
13 getNumberofCountriesMinMax 25 94099 140524 Zone:2 (turnaround time: 187 ms, execution time: 95 ms, waiting time: 92, processed by server 2)
48 getNumberofCountriesMinMax 28 39012 135981 Zone:5 (turnaround time: 188 ms, execution time: 95 ms, waiting time: 93, processed by server 5)
32 getNumberofCountriesMinMax 29 56549 129310 Zone:5 (turnaround time: 189 ms, execution time: 98 ms, waiting time: 91, processed by server 5)
32 getNumberofCountriesMinMax 29 56549 129310 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
12 getNumberofCountriesMinMax 38 92572 183586 Zone:4 (turnaround time: 194 ms, execution time: 100 ms, waiting time: 94, processed by server 4)
5 getNumberofCountriesMinMax 46 93320 123835 Zone:5 (turnaround time: 188 ms, execution time: 94 ms, waiting time: 94, processed by server 5)
5 getNumberofCountriesMinMax 46 93320 123835 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
5 getNumberofCountriesMinMax 46 93320 123835 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
28 getNumberofCountriesMinMax 40 46786 112269 Zone:3 (turnaround time: 191 ms, execution time: 97 ms, waiting time: 94, processed by server 3)
6 getNumberofCountriesMinMax 23 92911 105111 Zone:4 (turnaround time: 212 ms, execution time: 118 ms, waiting time: 94, processed by server 4)
6 getNumberofCountriesMinMax 23 92911 105111 Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 4)
61 getNumberofCountriesMinMax 8 66885 116726 Zone:3 (turnaround time: 192 ms, execution time: 99 ms, waiting time: 93, processed by server 3)
21 getNumberofCountriesMinMax 18 107575 153972 Zone:3 (turnaround time: 187 ms, execution time: 96 ms, waiting time: 91, processed by server 3)
26 getNumberofCountriesMinMax 12 93855 138294 Zone:3 (turnaround time: 193 ms, execution time: 99 ms, waiting time: 94, processed by server 3)
36 getNumberofCountriesMinMax 18 75656 167682 Zone:2 (turnaround time: 191 ms, execution time: 96 ms, waiting time: 95, processed by server 2)
36 getNumberofCountriesMinMax 18 75656 167682 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
36 getNumberofCountriesMinMax 18 75656 167682 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
36 getNumberofCountriesMinMax 18 75656 167682 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
131 getNumberofCountriesMinMax 8 24469 122704 Zone:1 (turnaround time: 195 ms, execution time: 100 ms, waiting time: 95, processed by server 1)
10 getNumberofCountriesMinMax 49 90064 172886 Zone:1 (turnaround time: 189 ms, execution time: 95 ms, waiting time: 94, processed by server 1)
10 getNumberofCountriesMinMax 39 81939 118708 Zone:4 (turnaround time: 191 ms, execution time: 97 ms, waiting time: 94, processed by server 4)
15 getNumberofCountriesMinMax 25 89037 133882 Zone:1 (turnaround time: 191 ms, execution time: 96 ms, waiting time: 95, processed by server 1)
15 getNumberofCountriesMinMax 25 89037 133882 Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 1)
42 getNumberofCountriesMinMax 24 52625 147163 Zone:5 (turnaround time: 186 ms, execution time: 94 ms, waiting time: 92, processed by server 5)
20 getNumberofCountriesMinMax 38 69857 140635 Zone:2 (turnaround time: 189 ms, execution time: 96 ms, waiting time: 93, processed by server 2)
20 getNumberofCountriesMinMax 38 69857 140635 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
20 getNumberofCountriesMinMax 38 69857 140635 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
39 getNumberofCountriesMinMax 15 77779 170993 Zone:2 (turnaround time: 178 ms, execution time: 83 ms, waiting time: 95, processed by server 2)
75 getNumberofCountriesMinMax 16 26141 56697 Zone:2 (turnaround time: 192 ms, execution time: 99 ms, waiting time: 93, processed by server 2)
75 getNumberofCountriesMinMax 16 26141 56697 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
10 getNumberofCountriesMinMax 35 109922 175204 Zone:4 (turnaround time: 190 ms, execution time: 98 ms, waiting time: 92, processed by server 4)
25 getNumberofCountriesMinMax 16 100761 171933 Zone:2 (turnaround time: 186 ms, execution time: 96 ms, waiting time: 90, processed by server 2)
12 getNumberofCountriesMinMax 39 40342 52024 Zone:1 (turnaround time: 187 ms, execution time: 94 ms, waiting time: 93, processed by server 1)
10 getNumberofCountriesMinMax 44 91319 156092 Zone:3 (turnaround time: 191 ms, execution time: 97 ms, waiting time: 94, processed by server 3)
10 getNumberofCountriesMinMax 44 91319 156092 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
10 getNumberofCountriesMinMax 44 91319 156092 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
10 getNumberofCountriesMinMax 44 91319 156092 Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 3)
6 getNumberofCountriesMinMax 24 86029 98325 Zone:2 (turnaround time: 193 ms, execution time: 98 ms, waiting time: 95, processed by server 2)
26 getNumberofCountriesMinMax 17 75845 118168 Zone:2 (turnaround time: 188 ms, execution time: 97 ms, waiting time: 91, processed by server 2)
130 getNumberofCountriesMinMax 9 20946 93972 Zone:1 (turnaround time: 190 ms, execution time: 97 ms, waiting time: 93, processed by server 1)
29 getNumberofCountriesMinMax 35 33113 56573 Zone:5 (turnaround time: 188 ms, execution time: 96 ms, waiting time: 92, processed by server 5)
29 getNumberofCountriesMinMax 35 33113 56573 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
9 getNumberofCountriesMinMax 41 95993 150104 Zone:1 (turnaround time: 187 ms, execution time: 95 ms, waiting time: 92, processed by server 1)
25 getNumberofCountriesMinMax 31 81908 163365 Zone:2 (turnaround time: 191 ms, execution time: 98 ms, waiting time: 93, processed by server 2)
25 getNumberofCountriesMinMax 31 81908 163365 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
25 getNumberofCountriesMinMax 31 81908 163365 Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 2)
43 getNumberofCountriesMinMax 16 51743 94833 Zone:2 (turnaround time: 191 ms, execution time: 96 ms, waiting time: 95, processed by server 2)
69 getNumberofCountriesMinMax 6 66146 105143 Zone:5 (turnaround time: 189 ms, execution time: 96 ms, waiting time: 93, processed by server 5)
69 getNumberofCountriesMinMax 6 66146 105143 Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0, processed by server 5)
80 getNumberofCountriesMinMax 13 40012 130905 Zone:2 (turnaround time: 189 ms, execution time: 96 ms, waiting time: 93, processed by server 2)
55 getNumberofCountriesMinMax 26 37174 129954 Zone:4 (turnaround time: 188 ms, execution time: 95 ms, waiting time: 93, processed by server 4)
